assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,Peterborough Petes,1,1974-75,3,3,5,19,0,OMJHL
0,Rochester Americans,1,1975-76,4,1,4,20,0,AHL
3,Rochester Americans,0,1977-78,6,3,2,22,0,AHL
