average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
16:04,0,40,2,0,0,NHL,23,21,0,35,-10,159,0,13,0,3,0,3,0,2001-02,CAR,16,0,24,0,10.1,1301,81,"[{'link': '/awards/voting-2002.html#calder', 'name': 'Calder-5'}]"
17:08,0,27,3,2,0,NHL,24,9,0,72,1,125,0,6,0,6,1,3,0,2002-03,CAR,14,0,13,0,11.2,908,53,[]
18:06,0,42,3,2,0,NHL,25,14,0,93,-4,172,0,14,0,2,1,9,0,2003-04,CAR,18,0,24,0,10.5,1448,80,[]
19:18,0,59,8,3,0,NHL,27,17,0,54,19,164,0,24,0,3,1,11,0,2005-06,CAR,30,0,29,0,18.3,1158,60,"[{'link': '/awards/voting-2006.html#AS', 'name': 'AS-10'}]"
18:01,0,61,4,0,0,NHL,28,22,0,76,2,166,0,20,0,9,1,9,0,2006-07,CAR,29,0,32,0,17.5,1279,71,[]
19:22,372,51,4,0,24,NHL,29,22,9,76,5,216,23.7,12,29,10,0,7,35,2007-08,CAR,22,186,29,32,10.2,1413,73,[]
17:37,315,42,1,0,43,NHL,30,20,20,73,0,178,40.8,13,29,5,0,4,49,2008-09,TOT,18,180,24,37,10.1,1409,80,[]
17:05,262,27,1,0,33,NHL,30,9,19,63,-3,145,39.6,11,29,5,0,2,41,2008-09,EDM,16,134,11,34,11.0,1076,63,[]
19:36,53,15,0,0,10,NHL,30,11,1,10,3,33,100.0,2,0,0,0,2,8,2008-09,CAR,2,46,13,3,6.1,333,17,[]
16:23,147,16,1,0,20,NHL,31,5,4,29,-9,81,26.7,9,11,2,0,0,17,2009-10,CAR,11,94,5,9,13.6,656,40,[]
18:27,365,52,9,1,34,NHL,32,20,7,49,-1,201,20.6,22,27,3,1,5,64,2010-11,CAR,26,223,26,36,12.9,1514,82,[]
18:32,408,61,6,0,30,NHL,33,23,24,48,11,241,42.9,24,32,11,0,3,39,2011-12,MTL,35,186,26,36,14.5,1519,82,[]
16:24,170,13,2,0,27,NHL,34,2,22,20,-6,86,32.8,8,45,1,0,2,18,2012-13,TOT,9,101,4,17,10.5,770,47,[]
15:39,79,6,2,0,6,NHL,34,2,7,10,1,41,29.2,3,17,0,0,1,11,2012-13,MTL,3,43,3,3,7.3,297,19,[]
16:54,91,7,0,0,21,NHL,34,0,15,10,-7,45,34.9,5,28,1,0,1,7,2012-13,DAL,6,58,1,14,13.3,473,28,[]
15:10,266,29,4,0,21,NHL,35,9,19,20,-17,139,46.3,13,22,3,0,4,30,2013-14,DAL,16,88,13,34,11.5,1137,75,[]
14:33,213,39,0,1,20,NHL,36,12,5,14,2,122,31.3,17,11,3,0,6,24,2014-15,TOT,21,134,18,28,17.2,989,68,[]
14:32,177,33,0,1,17,NHL,36,11,4,14,4,98,26.7,15,11,2,0,4,23,2014-15,DAL,18,116,15,27,18.4,828,57,[]
14:39,36,6,0,0,3,NHL,36,1,1,0,-2,24,100.0,2,0,1,0,2,1,2014-15,DET,3,18,3,1,12.5,161,11,[]
