power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
1,0,9,1,NHL,2001-02,23,6,CAR,425,3,30,-2,0,68,,,8.8,5
0,2,0,0,NHL,2005-06,27,0,CAR,31,0,0,-1,0,3,,SC,0.0,0
0,18,5,0,NHL,2008-09,30,0,CAR,311,5,22,-5,0,32,56,,0.0,0
0,3,0,0,NHL,2013-14,35,0,DAL,30,0,2,-3,0,2,4,,0.0,0
