year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1967-68,19,1,33,10,0,Nfld-Sr.,28,Corner Brook Royals,11
1968-69,20,14,50,11,0,AUAA,20,St. Francis Xavier X-Men,25
1969-70,21,10,73,6,0,AUAA,20,St. Francis Xavier X-Men,16
1970-71,22,6,56,13,0,AUAA,10,St. Francis Xavier X-Men,19
1971-72,23,3,110,34,0,CHL,67,Tulsa Oilers,37
1972-73,24,3,10,2,0,CHL,8,Tulsa Oilers,5
1973-74,25,7,143,34,0,CHL,62,Oklahoma City Blazers,41
1974-75,26,9,109,16,0,AHL,61,2 Teams,25
1974-75,26,3,49,3,0,AHL,28,Richmond Robins,6
1974-75,26,6,60,13,0,AHL,33,Hershey Bears,19
1976-77,28,13,43,34,0,Nfld-Sr.,32,Corner Brook Royals,47
