average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,19,1,0,NHL,18,10,52,-36,71,5,2,0,2,1981-82,CLR,7,12,[],9.9,,65
,1,0,0,NHL,19,0,4,-2,3,0,0,0,1,1982-83,NJD,0,1,[],0.0,,2
,44,0,0,NHL,20,17,137,-43,156,5,6,2,14,1983-84,NJD,11,33,[],7.1,,79
,24,0,0,NHL,21,9,141,-45,97,4,2,0,9,1984-85,NJD,6,18,[],6.2,,66
,29,0,0,NHL,22,14,147,-12,89,4,2,0,9,1985-86,NJD,6,23,[],6.7,,66
,31,0,0,NHL,23,11,111,-20,115,3,6,0,11,1986-87,NJD,9,22,[],7.8,,65
,39,2,0,NHL,24,17,191,15,135,6,2,2,12,1987-88,NJD,8,31,[],5.9,,0
,22,1,1,NHL,25,16,155,-14,84,2,0,0,3,1988-89,NJD,3,19,[],3.6,,0
,18,0,0,NHL,26,13,67,-27,76,3,1,0,1,1989-90,QUE,4,14,[],5.3,,56
,13,0,0,NHL,27,1,111,-27,82,3,0,1,8,1990-91,TOT,3,10,[],3.7,,58
,12,0,0,NHL,27,1,59,-28,60,2,0,1,8,1990-91,QUE,2,10,[],3.3,,39
,1,0,0,NHL,27,0,52,1,22,1,0,0,0,1990-91,NYR,1,0,[],4.5,,19
,15,0,0,NHL,28,9,121,11,58,2,1,1,2,1991-92,NYR,3,12,[],5.2,,67
,9,0,1,NHL,29,5,85,1,37,2,0,0,1,1992-93,NYR,3,6,[],8.1,,55
,10,0,0,NHL,30,7,99,8,63,1,0,2,0,1993-94,FLA,1,9,[],1.6,,63
,1,0,0,NHL,31,1,21,-7,13,0,0,0,0,1994-95,FLA,0,1,[],0.0,,20
,0,0,0,NHL,32,0,4,-3,3,0,0,0,0,1995-96,OTT,0,0,[],0.0,,6
