average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
15:36,81,17,1,0,13,NHL,21,10,11,34,-14,43,33.3,1,22,4,0,2,19,2015-16,NJD,5,39,12,8,11.6,640,41,[]
13:22,50,9,2,0,6,NHL,22,2,76,26,-10,24,45.0,2,93,1,0,4,7,2016-17,NJD,3,37,6,4,12.5,361,27,[]
