giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,1,0,19,0,0,1,2,0,1,20,TBL,0,0,[],100.0,0,1,-3,1,0,0,1998-99,0,19:34,1,0,0,0
0,NHL,54,1,20,0,0,78,18,0,4,1200,TBL,0,0,[],9.0,3,11,-27,7,0,0,1999-00,0,22:13,4,73,0,7
0,NHL,62,1,21,0,0,78,20,0,4,1373,TOT,0,0,[],7.7,4,14,-16,6,0,0,2000-01,0,22:08,2,54,0,10
0,NHL,46,1,21,0,0,58,16,0,2,1063,TBL,0,0,[],10.3,4,10,-17,6,0,0,2000-01,0,23:06,2,40,0,8
0,NHL,16,0,21,0,0,20,4,0,2,310,PHX,0,0,[],0.0,0,4,1,0,0,0,2000-01,0,19:22,0,14,0,2
0,NHL,75,0,22,0,0,112,24,0,5,1618,PHX,0,0,[],6.3,5,17,-6,7,0,0,2001-02,0,21:34,2,58,0,12
0,NHL,73,0,23,0,0,95,25,0,5,1541,PHX,0,0,[],10.5,9,15,-7,10,0,0,2002-03,0,21:06,1,78,0,10
0,NHL,81,0,24,0,0,140,42,0,22,1913,PHX,0,0,[],4.3,5,36,-11,6,0,0,2003-04,0,23:37,1,48,2,12
0,NHL,78,0,26,0,0,157,47,0,21,1676,PHX,0,0,[],9.6,7,32,-12,15,0,0,2005-06,0,21:29,8,70,0,11
0,NHL,78,0,27,0,0,100,23,0,13,1726,TOT,0,0,[],5.0,4,18,-16,5,0,0,2006-07,0,22:08,1,113,0,5
0,NHL,59,0,27,0,0,60,18,0,11,1291,BOS,0,0,[],5.0,3,15,-22,3,0,0,2006-07,0,21:53,0,95,0,4
0,NHL,19,0,27,0,0,40,5,0,2,436,NYR,0,0,[],5.0,1,3,6,2,0,0,2006-07,0,22:56,1,18,0,1
18,NHL,61,0,28,1,184,80,17,74,6,1091,NYR,11,0.0,[],1.3,1,16,1,1,0,0,2007-08,74,17:53,0,52,0,10
13,NHL,76,0,29,1,227,102,21,123,10,1441,NYR,10,50.0,[],4.9,4,16,2,5,1,0,2008-09,86,18:58,1,94,1,5
24,NHL,42,0,30,0,87,30,8,50,4,787,MTL,5,0,[],0.0,0,8,-16,0,0,0,2009-10,68,18:44,0,48,0,4
12,NHL,53,1,31,0,95,50,6,88,0,969,TOT,4,0,[],2.0,1,5,1,1,0,0,2010-11,85,18:17,0,88,0,5
8,NHL,33,1,31,0,68,34,2,61,0,666,ANA,3,0,[],2.9,1,1,-1,1,0,0,2010-11,49,20:10,0,40,0,1
4,NHL,20,0,31,0,27,16,4,27,0,303,MTL,1,0,[],0.0,0,4,2,0,0,0,2010-11,36,15:09,0,48,0,4
