power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,15,13,0,WHA,1974-75,24,7,QBN,,6,10,0,0,0,,,0,0
0,13,6,0,WHA,1975-76,25,3,WNJ,,3,9,7,0,0,,,0,0
0,20,8,1,WHA,1976-77,26,4,WNJ,,4,9,-4,0,0,,,0,0
0,9,13,2,WHA,1977-78,27,8,WNJ,,5,5,9,0,0,,,0,0
0,7,3,0,WHA,1978-79,28,2,WNJ,,1,0,2,0,0,,,0,0
