pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Brandon Wheat Kings,0,0,0,WHL,4,1993-94,17,0
11,Brandon Wheat Kings,2,0,3,WHL,18,1994-95,18,1
0,Brandon Wheat Kings,0,0,0,M-Cup,4,1994-95,18,0
18,Brandon Wheat Kings,12,0,13,WHL,19,1995-96,19,1
4,Brandon Wheat Kings,0,0,0,M-Cup,4,1995-96,19,0
4,Cleveland Lumberjacks,1,0,1,IHL,10,1996-97,20,0
0,Syracuse Crunch,2,0,3,AHL,5,1997-98,21,1
6,Bridgeport Sound Tigers,6,2,9,AHL,9,2002-03,26,3
16,Adler Mannheim,1,0,1,Germany,14,2004-05,28,0
12,Manitoba Moose,6,5,6,AHL,13,2005-06,29,0
12,Adler Mannheim,3,0,4,Germany,11,2006-07,30,1
6,Adler Mannheim,1,0,2,Germany,5,2007-08,31,1
32,Adler Mannheim,0,0,1,Germany,9,2008-09,32,1
0,Adler Mannheim,0,0,0,Germany,2,2009-10,33,0
0,Adler Mannheim,2,0,2,Germany,6,2010-11,34,0
0,Thomas Sabo Ice Tigers Nurnberg,0,0,1,Germany,3,2012-13,36,1
