year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1983-84,16,6,42,24,0,NOHA,55,Sudbury Midget Wolves,30
1984-85,17,1,214,5,0,OHL,57,Kingston Canadians,6
1985-86,18,1,248,13,0,OHL,60,Kingston Canadians,14
1986-87,19,2,224,10,0,OHL,53,Kingston Canadians,12
1987-88,20,0,68,2,0,OHL,14,Sudbury Wolves,2
1988-89,21,2,179,2,0,AHL,38,Binghamton Whalers,4
1988-89,21,0,138,2,0,IHL,14,Indianapolis Ice,2
1989-90,22,2,135,7,0,AHL,28,2 Teams,9
1989-90,22,2,111,6,0,AHL,25,Binghamton Whalers,8
1989-90,22,0,24,1,0,AHL,3,Cape Breton Oilers,1
1990-91,23,1,217,7,0,AHL,49,Cape Breton Oilers,8
1991-92,24,0,341,14,0,AHL,59,Cape Breton Oilers,14
1992-93,25,1,208,12,0,AHL,77,Cape Breton Oilers,13
1993-94,26,0,91,0,0,AHL,14,Cape Breton Oilers,0
1993-94,26,0,242,2,0,IHL,43,Salt Lake Golden Eagles,2
1994-95,27,1,282,6,0,AHL,57,2 Teams,7
1994-95,27,0,80,1,0,AHL,18,Cape Breton Oilers,1
1994-95,27,1,202,5,0,AHL,39,Syracuse Crunch,6
1995-96,28,0,102,2,0,IHL,20,Minnesota Moose,2
1996-97,29,1,311,7,0,IHL,67,San Antonio Dragons,8
1997-98,30,0,4,0,0,IHL,7,Manitoba Moose,0
1997-98,30,1,124,10,0,WCHL,27,Anchorage Aces,11
1998-99,31,0,302,8,-6,CHL,58,San Antonio Iguanas,8
1999-00,32,2,243,15,4,CHL,61,San Antonio Iguanas,17
2000-01,33,1,175,5,0,CHL,49,Indianapolis Ice,6
2000-01,33,0,39,2,0,WCHL,6,2 Teams,2
2000-01,33,0,12,1,0,WCHL,4,San Diego Gulls,1
2000-01,33,0,27,1,0,WCHL,2,Bakersfield Condors,1
