average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,20,0,0,0,3,1,0,0,0,1996-97,PHI,1,0,[],33.3,,3
,19,2,0,NHL,21,6,59,2,93,10,2,1,0,1997-98,PHI,12,7,[],12.9,,63
13:27,20,4,1,NHL,22,8,61,-5,117,11,0,0,0,1998-99,TOT,12,8,[],10.3,1076,80
12:35,16,4,0,NHL,22,7,51,0,92,9,0,0,0,1998-99,PHI,9,7,[],9.8,831,66
17:30,4,0,1,NHL,22,1,10,-5,25,2,0,0,0,1998-99,TBL,3,1,[],12.0,245,14
8:37,7,0,0,NHL,23,5,30,-5,57,2,0,0,0,1999-00,TOT,2,5,[],3.5,457,53
8:53,0,0,0,NHL,23,0,18,-4,3,0,0,0,0,1999-00,TBL,0,0,[],0.0,71,8
8:34,7,0,0,NHL,23,5,12,-1,54,2,0,0,0,1999-00,OTT,2,5,[],3.7,386,45
6:43,6,0,0,NHL,24,5,46,-6,46,1,0,0,0,2000-01,TOT,1,5,[],2.2,390,58
6:10,1,0,0,NHL,24,1,31,-3,26,0,0,0,0,2000-01,OTT,0,1,[],0.0,241,39
7:52,5,0,0,NHL,24,4,15,-3,20,1,0,0,0,2000-01,NYR,1,4,[],5.0,149,19
11:01,8,1,1,NHL,25,3,15,-2,49,4,0,0,0,2001-02,WSH,5,3,[],10.2,419,38
9:38,0,0,0,NHL,26,0,0,-2,3,0,0,0,0,2002-03,WSH,0,0,[],0.0,48,5
8:53,0,0,0,NHL,27,0,0,0,2,0,0,0,0,2003-04,WSH,0,0,[],0.0,18,2
8:16,0,0,0,NHL,29,0,2,-2,10,0,0,0,0,2005-06,WSH,0,0,[],0.0,74,9
