pim,team,assists,plus_minus,points,league,games_played,year,age,goals
76,Sherwood Park Crusaders,22,0,40,AJHL,47,1993-94,17,18
108,Portland Winter Hawks,31,0,55,WHL,72,1994-95,18,24
137,Portland Winter Hawks,44,0,77,WHL,72,1995-96,19,33
2,Hershey Bears,0,0,1,AHL,2,1995-96,19,1
108,Philadelphia Phantoms,28,0,49,AHL,74,1996-97,20,21
22,Philadelphia Phantoms,4,-4,11,AHL,13,1997-98,21,7
39,2 Teams,5,5,9,AHL,18,2001-02,25,4
21,Utah Grizzlies,0,-1,0,AHL,4,2001-02,25,0
18,Portland Pirates,5,6,9,AHL,14,2001-02,25,4
73,Portland Pirates,38,10,60,AHL,69,2002-03,26,22
59,Portland Pirates,32,-10,48,AHL,69,2003-04,27,16
80,Lowell Lock Monsters,37,32,64,AHL,76,2004-05,28,27
40,2 Teams,30,-6,51,AHL,70,2005-06,29,21
24,Lowell Lock Monsters,18,-1,28,AHL,34,2005-06,29,10
16,Hershey Bears,12,-5,23,AHL,36,2005-06,29,11
50,Adler Mannheim,29,0,40,Germany,51,2006-07,30,11
22,Adler Mannheim,15,0,27,Germany,54,2007-08,31,12
52,Adler Mannheim,25,0,42,Germany,52,2008-09,32,17
32,Adler Mannheim,25,0,37,Germany,54,2009-10,33,12
46,ERC Ingolstadt,15,0,21,Germany,52,2010-11,34,6
