year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1950-51,16,0,0,1,0,QJHL,3,Verdun LaSalle,1
1952-53,18,4,8,5,0,QJHL,7,Quebec Citadelles,9
1953-54,19,11,4,10,0,QJHL,8,Quebec Frontenacs,21
1953-54,19,5,8,13,0,M-Cup,8,Quebec Frontenacs,18
1954-55,20,8,6,7,0,QJHL,9,Quebec Citadelles,15
1954-55,20,3,6,11,0,M-Cup,9,Quebec Frontenacs,14
1955-56,21,1,4,6,0,QHL,13,Montreal Royals,7
1955-56,21,1,2,1,0,Ed-Cup,6,Montreal Royals,2
1956-57,22,0,4,1,0,QHL,4,Montreal Royals,1
1957-58,23,0,0,2,0,QHL,6,Chicoutimi Sagueneens,2
1958-59,24,2,4,1,0,AHL,3,Rochester Americans,3
1959-60,25,7,2,4,0,AHL,11,Rochester Americans,11
1963-64,29,6,4,3,0,AHL,9,Cleveland Barons,9
1964-65,30,1,0,0,0,AHL,5,Quebec Aces,1
1999-00,65,0,0,0,0,QMJHL,0,Baie-Comeau Drakkar,0
