year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1936-37,19,5,2,1,0,N-SJHL,3,Saskatoon Wesleys,6
1936-37,19,7,2,3,0,M-Cup,8,Saskatoon Wesleys,10
1937-38,20,0,0,1,0,MOHL,3,Detroit Pontiacs,1
1938-39,21,3,6,6,0,MOHL,7,Detroit Pontiacs,9
1939-40,22,2,2,0,0,IAHL,5,Indianapolis Capitols,2
1941-42,24,4,2,1,0,SSHL,9,Saskatoon Quakers,5
1941-42,24,1,0,3,0,Al-Cup,3,Saskatoon Quakers,4
1944-45,27,0,0,3,0,ASHL,3,Calgary RCAF Mustangs,3
1945-46,28,2,10,1,0,WCSHL,4,Calgary Stampeders,3
1945-46,28,4,4,1,0,Al-Cup,12,Calgary Stampeders,5
1946-47,29,3,0,4,0,WCSHL,7,Calgary Stampeders,7
1946-47,29,2,0,7,0,Al-Cup,17,Calgary Stampeders,9
1947-48,30,2,4,5,0,WCSHL,11,Calgary Stampeders,7
1948-49,31,0,2,0,0,WCSHL,4,Calgary Stampeders,0
1949-50,32,1,2,2,0,WCSHL,10,Calgary Stampeders,3
1949-50,32,0,10,9,0,Al-Cup,15,Calgary Stampeders,9
1950-51,33,0,0,2,0,WCMHL,6,Calgary Stampeders,2
