league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,3,0,22,4,0,0,,CGC,[],0.0,0,0,0,0,0,1975-76,,0,0,0,0
WHA,80,0,23,183,55,0,,CGC,[],12.6,21,32,11,23,0,1976-77,,2,51,0,0
WHA,78,0,24,149,44,0,,TOT,[],10.7,13,28,-25,16,1,1977-78,,2,68,0,0
WHA,18,0,24,28,6,0,,EDO,[],7.1,2,4,1,2,0,1977-78,,0,18,0,0
WHA,60,0,24,121,38,0,,QBN,[],11.6,11,24,-26,14,1,1977-78,,2,50,0,0
WHA,77,0,25,153,49,0,,NEW,[],17.0,25,23,7,26,0,1978-79,,1,44,0,0
NHL,55,3,26,51,13,0,,NYR,[],13.7,7,6,-6,7,0,1979-80,,0,17,1,5
NHL,77,1,27,160,44,7,,HAR,[],13.8,16,22,-31,22,3,1980-81,,3,37,0,15
NHL,74,0,28,152,22,3,,HAR,[],6.6,8,12,-14,10,1,1981-82,,1,68,1,8
NHL,56,0,29,75,11,1,,HAR,[],1.3,1,10,-13,1,0,1982-83,,0,15,1,8
