pim,team,assists,plus_minus,points,league,games_played,year,age,goals
32,VSZ Kosice,5,0,10,Czech,40,1987-88,23,5
46,VSZ Kosice,10,0,13,Czech,42,1988-89,24,3
14,Czechoslovakia,1,0,2,WEC-A,10,1988-89,24,1
0,VSZ Kosice,15,0,24,Czech,44,1989-90,25,9
16,Czechoslovakia,0,0,0,WEC-A,8,1989-90,25,0
89,Springfield Indians,23,0,29,AHL,57,1990-91,26,6
4,Czechoslovakia,3,0,3,Can-Cup,5,1991-92,27,0
88,Springfield Indians,20,0,26,AHL,64,1991-92,27,6
108,Milwaukee Admirals,29,0,38,IHL,73,1992-93,28,9
119,Milwaukee Admirals,29,0,35,IHL,67,1993-94,29,6
10,Slovakia,2,0,3,Olympics,8,1993-94,29,1
50,Leksands IF,5,0,7,Sweden,38,1994-95,30,2
130,Milwaukee Admirals,12,0,15,IHL,74,1995-96,31,3
6,Slovakia,0,0,1,W-Cup,3,1996-97,32,1
109,HC Olomouc,9,0,13,CzRep,52,1996-97,32,4
4,Slovakia,2,0,2,WC-A,8,1996-97,32,0
12,HC Kosice,12,0,18,Slovakia,33,1997-98,33,6
4,Slovakia,0,0,0,WC-A,6,1997-98,33,0
64,HC VSZ Kosice,15,0,19,Slovakia,42,1998-99,34,4
101,Revier Lowen Oberhausen,10,0,20,Germany,61,1999-00,35,10
94,Revier Lowen Oberhausen,14,0,19,Germany,60,2000-01,36,5
120,Revier Lowen Oberhausen,14,0,22,Germany,58,2001-02,37,8
10,Slovakia,1,2,1,WC-A,9,2001-02,37,0
54,2 Teams,8,0,13,Slovakia,52,2002-03,38,5
44,HK 32 VA Liptovsky Mikulas,8,0,11,Slovakia,46,2002-03,38,3
10,Dukla Trencin,0,0,2,Slovakia,6,2002-03,38,2
61,MHk 32 Liptovsky Mikulas,6,0,9,Slovakia,53,2003-04,39,3
109,MHk 32 Liptovsky Mikulas,9,0,11,Slovakia,50,2004-05,40,2
