pim,team,assists,plus_minus,points,league,games_played,year,age,goals
108,Kimberley Dynamiters,30,0,59,KIJHL,47,2004-05,15,29
0,Spokane Chiefs,0,0,0,WHL,4,2004-05,15,0
51,Spokane Chiefs,17,-10,34,WHL,72,2005-06,16,17
55,Spokane Chiefs,19,1,43,WHL,61,2006-07,17,24
62,Spokane Chiefs,40,32,82,WHL,66,2007-08,18,42
107,Spokane Chiefs,36,34,83,WHL,62,2008-09,19,47
6,United States,1,1,4,WJC-A,6,2008-09,19,3
29,Albany River Rats,15,-19,32,AHL,56,2009-10,20,17
53,Charlotte Checkers,18,-3,30,AHL,51,2010-11,21,12
45,Charlotte Checkers,13,0,26,AHL,42,2011-12,22,13
21,Charlotte Checkers,8,2,22,AHL,37,2012-13,23,14
33,Hamilton Bulldogs,19,-4,33,AHL,62,2014-15,25,14
