average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,20,0,0,NHL,22,0,21,0,0,0,0,0,0,1933-34,TOR,12,8,[],0,,42
,18,0,0,NHL,23,0,4,0,0,0,0,0,0,1934-35,TOR,14,4,[],0,,47
,28,0,0,NHL,24,0,14,0,0,0,0,0,0,1935-36,TOR,15,13,[],0,,44
,9,0,0,NHL,25,0,12,0,0,0,0,0,0,1936-37,TOR,6,3,[],0,,25
,25,0,0,NHL,26,0,18,0,0,0,0,0,0,1937-38,TOR,14,11,[],0,,44
,0,0,0,NHL,27,0,0,0,0,0,0,0,0,1938-39,TOR,0,0,[],0,,11
,15,0,0,NHL,28,0,18,0,0,0,0,0,0,1939-40,NYA,5,10,[],0,,47
,26,0,0,NHL,29,0,16,0,0,0,0,0,0,1940-41,NYA,12,14,[],0,,47
,26,0,0,NHL,30,0,23,0,0,0,0,0,0,1941-42,BRO,11,15,[],0,,48
,52,0,0,NHL,31,0,20,0,0,0,0,0,0,1942-43,BOS,25,27,[],0,,43
,44,0,0,NHL,32,0,2,0,0,0,0,0,0,1943-44,BOS,19,25,[],0,,39
