year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,17,2,65,10,0,AMHL,33,Calgary Flames,12
1998-99,18,4,80,14,0,AJHL,49,Calgary Canucks,18
1999-00,19,3,100,14,0,AJHL,53,Calgary Canucks,17
2000-01,20,0,0,1,0,WCHA,6,U. of Minnesota-Duluth,1
2000-01,20,1,40,5,13,WHL,30,Kootenay Ice,6
2001-02,21,5,127,13,30,WHL,69,Kootenay Ice,18
2002-03,22,0,8,0,1,AHL,11,Hartford Wolf Pack,0
2002-03,22,3,84,11,7,ECHL,48,Charlotte Checkers,14
2003-04,23,5,86,9,10,AHL,68,Hartford Wolf Pack,14
2004-05,24,10,182,9,7,AHL,76,Hartford Wolf Pack,19
2005-06,25,12,152,21,3,AHL,80,Hartford Wolf Pack,33
2006-07,26,11,96,6,-4,AHL,56,Hartford Wolf Pack,17
2009-10,29,4,90,14,-6,AHL,74,3 Teams,18
2009-10,29,0,7,1,-2,AHL,5,Houston Aeros,1
2009-10,29,4,62,10,-2,AHL,55,Providence Bruins,14
2009-10,29,0,21,3,-2,AHL,14,Chicago Wolves,3
2010-11,30,14,48,37,0,Britain,39,Cardiff Devils,51
2011-12,31,5,107,6,0,Austria,45,EC VSV Villach,11
2012-13,32,0,36,1,0,Germany,34,ERC Ingolstadt,1
