assists,team,goals,year,games_played,points,pim,age,plus_minus,league
8,Toronto Marlboros,4,1945-46,23,12,6,16,0,OHA-Jr.
16,Toronto Marlboros,9,1946-47,17,25,7,17,0,OHA-Jr.
16,Toronto Dorsts,14,1946-47,12,30,2,17,0,TMHL
16,Toronto Marlboros,19,1947-48,31,35,18,18,0,OHA-Jr.
0,Toronto Marlboros,3,1947-48,4,3,0,18,0,OHA-Sr.
36,Toronto Marlboros,33,1948-49,35,69,28,19,0,OHA-Jr.
1,Toronto Marlboros,0,1948-49,1,1,0,19,0,OHA-Sr.
21,Toronto Marlboros,12,1949-50,41,33,22,20,0,OHA-Sr.
17,Toronto Marlboros,19,1950-51,28,36,12,21,0,OMHL
46,Pittsburgh Hornets,18,1951-52,67,64,36,22,0,AHL
24,Pittsburgh Hornets,15,1953-54,46,39,44,24,0,AHL
16,Pittsburgh Hornets,9,1954-55,39,25,38,25,0,AHL
48,Pittsburgh Hornets,22,1955-56,64,70,47,26,0,AHL
19,Hershey/Buffalo,12,1956-57,61,31,20,27,0,AHL
31,Buffalo Bisons,14,1957-58,70,45,13,28,0,AHL
23,Whitby Dunlops,11,1958-59,23,34,6,29,0,EOHL
23,Whitby Dunlops,15,1959-60,43,38,16,30,0,OHA-Sr.
