pim,team,assists,plus_minus,points,league,games_played,year,age,goals
33,Portage Terriers,19,0,39,MJHL,47,1970-71,15,20
73,Portage Terriers,35,0,67,MJHL,45,1971-72,16,32
0,Brandon Wheat Kings,0,0,1,WCJHL,1,1971-72,16,1
70,Brandon Wheat Kings,62,0,93,WCJHL,68,1972-73,17,31
122,Brandon Wheat Kings,81,0,130,WCJHL,67,1973-74,18,49
65,Brandon Wheat Kings,52,0,112,WCJHL,65,1974-75,19,60
4,Canada,2,0,4,WJC-A,6,1974-75,19,2
7,Dallas Black Hawks,7,0,15,CHL,15,1978-79,23,8
122,Dallas Black Hawks,49,0,95,CHL,74,1980-81,25,46
39,2 Teams,37,0,71,CHL,53,1981-82,26,34
21,Cincinnati Tigers,23,0,39,CHL,37,1981-82,26,16
18,Wichita Wind,14,0,32,CHL,16,1981-82,26,18
14,2 Teams,31,0,56,AHL,66,1982-83,27,25
6,Moncton Alpines,7,0,15,AHL,19,1982-83,27,8
8,New Haven Nighthawks,24,0,41,AHL,47,1982-83,27,17
