year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1969-70,17,35,45,26,0,AJHL,42,Ponoka Stampeders,61
1970-71,18,52,88,59,0,WCJHL,66,Medicine Hat Tigers,111
1971-72,19,58,77,75,0,WCJHL,68,Medicine Hat Tigers,133
1977-78,25,24,38,33,0,CHL,42,Tulsa Oilers,57
1983-84,31,21,20,44,0,CHL,73,Montana Magic,65
1984-85,32,7,5,14,0,IHL,26,Milwaukee Admirals,21
1986-87,34,2,4,0,0,OHA-Sr.,17,Brantford Mott\'s Clamatos,2
