year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1986-87,20,4,6,3,0,Cen-Cup,4,Humboldt Broncos,7
1989-90,23,5,20,5,0,ECHL,7,Erie Panthers,10
1989-90,23,1,2,1,0,AHL,2,Adirondack Red Wings,2
1990-91,24,1,2,2,0,AHL,2,Adirondack Red Wings,3
1991-92,25,0,8,1,0,AHL,4,Cape Breton Oilers,1
1992-93,26,26,30,26,0,AHL,16,Cape Breton Oilers,52
1993-94,27,12,30,7,0,IHL,14,Atlanta Knights,19
1995-96,29,7,37,4,0,Swiss,9,EV Zug,11
1996-97,30,1,6,2,0,Swiss,6,EV Zug,3
1997-98,31,16,51,11,0,Swiss,19,EV Zug,27
1998-99,32,0,10,5,0,Swiss,6,HC Lugano,5
2000-01,34,4,8,4,0,Swiss,8,EHC Chur,8
2002-03,36,2,14,5,0,OHA-Sr.,6,Dundas Real McCoys,7
