year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1977-78,16,26,31,16,0,AJHL,60,St. Albert Saints,42
1978-79,17,47,91,42,0,AJHL,60,St. Albert Saints,89
1979-80,18,54,50,33,0,WHL,72,Medicine Hat Tigers,87
1980-81,19,68,87,43,0,WHL,64,Medicine Hat Tigers,111
1981-82,20,23,40,18,0,CHL,44,Nashville South Stars,41
1982-83,21,14,4,3,0,CHL,22,Birmingham South Stars,17
1983-84,22,24,13,20,0,AHL,61,Adirondack Red Wings,44
1984-85,23,6,0,8,0,AHL,17,Springfield Indians,14
1985-86,24,19,45,27,0,AHL,71,Nova Scotia Oilers,46
