average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,12,0,1,NHL,20,6,16,-16,52,5,0,0,0,1984-85,NYR,6,6,[],11.5,,38
,10,0,0,NHL,21,6,19,1,41,4,0,0,0,1985-86,NYR,4,6,[],9.8,,32
,5,0,0,NHL,22,4,12,-1,16,1,0,0,0,1986-87,NYR,1,4,[],6.3,,10
,19,0,2,NHL,23,8,55,-14,87,6,0,0,3,1987-88,MNS,8,11,[],9.2,,51
,78,3,3,NHL,24,26,104,13,183,21,11,1,16,1988-89,MNS,35,43,[],19.1,,75
,78,3,0,NHL,25,17,54,-1,238,30,10,3,18,1989-90,MNS,40,38,"[{'link': '/awards/voting-1990.html#selke', 'name': 'Selke-21'}]",16.8,,79
,82,5,0,NHL,26,28,114,9,223,20,20,0,14,1990-91,MNS,40,42,"[{'link': '/awards/voting-1991.html#selke', 'name': 'Selke-18'}]",17.9,,73
,71,3,0,NHL,27,26,107,-4,229,14,17,0,14,1991-92,MNS,31,40,[],13.5,,78
,76,5,0,NHL,28,22,143,-13,230,16,17,0,21,1992-93,MNS,33,43,[],14.3,,84
,61,6,0,NHL,29,20,83,13,213,22,10,0,9,1993-94,DAL,32,29,"[{'link': '/awards/voting-1994.html#selke', 'name': 'Selke-16'}]",15.0,,76
,42,2,0,NHL,30,15,42,2,138,7,7,1,12,1994-95,DAL,14,28,[],10.1,,48
,49,3,0,NHL,31,15,103,-19,215,14,7,2,11,1995-96,TOT,21,28,[],9.8,,73
,27,2,0,NHL,31,4,44,-17,145,8,6,0,9,1995-96,DAL,14,13,[],9.7,,45
,22,1,0,NHL,31,11,59,-2,70,6,1,2,2,1995-96,TOR,7,15,[],10.0,,28
,60,4,0,NHL,32,18,48,2,228,18,9,3,12,1996-97,CGY,27,33,[],11.8,,0
,48,1,1,NHL,33,16,55,-21,165,14,5,0,12,1997-98,FLA,20,28,[],12.1,,78
13:54,28,1,0,NHL,34,12,63,-16,100,4,2,0,10,1998-99,TOT,6,22,[],6.0,959,69
13:36,14,0,0,NHL,34,5,39,-7,50,2,2,0,5,1998-99,FLA,4,10,[],8.0,490,36
14:14,14,1,0,NHL,34,7,24,-9,50,2,0,0,5,1998-99,VAN,2,12,[],4.0,470,33
