power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,6,2,0,NHL,1997-98,23,1,BOS,,1,0,-3,0,19,,,5.3,1
1,12,7,1,NHL,1998-99,24,4,BOS,21:31,3,0,-3,0,27,258,,14.8,3
1,6,4,1,NHL,2000-01,26,3,EDM,19:42,1,4,1,0,13,118,,23.1,2
