pim,team,assists,plus_minus,points,league,games_played,year,age,goals
105,Don Mills Flyers,47,0,62,MTHL,40,1989-90,15,15
43,Don Mills Flyers,73,0,142,MTHL,67,1990-91,16,69
24,Wexford Raiders,22,0,40,ON-Jr.A,42,1991-92,17,18
20,Michigan State Spartans,7,0,22,CCHA,34,1992-93,18,15
36,Michigan State Spartans,24,0,54,CCHA,39,1993-94,19,30
0,Canada,2,0,5,WJC-A,7,1993-94,19,3
40,Michigan State Spartans,17,0,51,CCHA,39,1994-95,20,34
36,Michigan State Spartans,20,0,43,CCHA,42,1995-96,21,23
11,Portland Pirates,19,0,38,AHL,27,1996-97,22,19
4,Canada,2,0,6,WC-A,11,1996-97,22,4
0,Utah Grizzlies,1,-2,2,IHL,6,1998-99,24,1
8,Canada,1,1,3,WC-A,9,2002-03,28,2
22,HC Lugano,5,0,8,Swiss,15,2007-08,33,3
