assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,2002-03,4,0,0,Prince George Cougars,16,0,-2,WHL
0,2005-06,5,0,0,Prince George Cougars,19,4,-5,WHL
10,2006-07,15,19,9,Prince George Cougars,20,6,0,WHL
0,2008-09,5,1,1,Peoria Rivermen,22,2,-3,AHL
1,2010-11,4,1,0,Peoria Rivermen,24,2,-1,AHL
2,2012-13,8,4,2,Springfield Falcons,26,2,0,AHL
3,2013-14,9,4,1,Wilkes-Barre Scranton Penguins,27,0,2,AHL
1,2014-15,3,1,0,Wilkes-Barre Scranton Penguins,28,0,0,AHL
