year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,17,0,35,9,0,MJHL,15,Brandon Travellers,9
1973-74,17,1,37,11,0,WCJHL,53,Brandon Wheat Kings,12
1974-75,18,1,17,0,0,WCJHL,21,Brandon Wheat Kings,1
1975-76,19,11,75,37,0,WCJHL,63,Brandon Wheat Kings,48
1976-77,20,16,136,60,0,WCJHL,72,Brandon Wheat Kings,76
1977-78,21,10,35,18,0,AHL,56,Hershey Bears,28
1978-79,22,4,8,5,0,AHL,15,Springfield Indians,9
1978-79,22,10,65,32,0,IHL,64,2 Teams,42
1978-79,22,1,2,2,0,IHL,3,Milwaukee Admirals,3
1978-79,22,9,63,30,0,IHL,61,Toledo Goaldiggers,39
1979-80,23,6,58,29,0,AHL,68,Rochester Americans,35
1980-81,24,9,53,29,0,IHL,61,Port Huron Flags,38
