pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,U.S. National Team Development Program,1,0,3,NAHL,7,2003-04,16,2
16,Sudbury Wolves,5,4,10,OHL,12,2004-05,17,5
28,Sudbury Wolves,3,0,4,OHL,10,2005-06,18,1
36,Sudbury Wolves,17,14,29,OHL,21,2006-07,19,12
