league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,41,0,20,52,11,2,,MTL,[],11.5,5,5,2,6,0,1967-68,,1,4,0,3
NHL,65,0,21,118,24,1,,MTL,[],7.6,8,15,16,9,0,1968-69,,1,12,0,14
NHL,75,2,22,279,54,4,,MTL,[],9.7,24,27,23,27,0,1969-70,,3,61,0,23
NHL,61,2,23,184,43,7,,TOT,[],10.9,16,23,10,20,0,1970-71,,4,42,0,16
NHL,40,1,23,116,29,6,,MTL,[],12.1,12,15,12,14,0,1970-71,,2,35,0,9
NHL,21,1,23,68,14,1,,DET,[],8.8,4,8,-2,6,0,1970-71,,2,7,0,7
NHL,78,5,24,271,71,12,,DET,[],15.5,32,29,-13,42,0,1971-72,,10,34,0,17
NHL,76,7,25,363,93,15,,DET,"[{'link': '/awards/nhl_all_star.html#1973', 'name': None}, {'link': '/awards/voting-1973.html#hart', 'name': 'Hart-6'}]",14.3,0,41,6,52,0,1972-73,,15,24,0,26
NHL,76,9,26,296,77,12,,DET,"[{'link': '/awards/nhl_all_star.html#1974', 'name': None}, {'link': '/awards/voting-1974.html#byng', 'name': 'Byng-4'}]",17.2,30,26,-21,51,0,1973-74,,0,14,0,14
NHL,29,1,27,93,27,4,,DET,[],16.1,10,12,-12,15,0,1974-75,,5,18,0,8
NHL,37,3,28,123,28,6,,DET,[],8.9,9,17,-17,11,0,1975-76,,2,10,0,11
