year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1954-55,18,7,59,7,0,OHA-Jr.,39,Kitchener Canucks,14
1955-56,19,2,8,2,0,OHA-Jr.,16,Kitchener Canucks,4
1958-59,22,27,21,18,0,Britain,25,Edinburgh Royals,45
1959-60,23,27,52,17,0,A-Cup,28,Paisley Pirates,44
1959-60,23,27,52,17,0,Britain,28,Paisley Pirates,44
1960-61,24,32,0,32,0,NOHA,40,Kapuskasing GM\'s,64
1962-63,26,21,62,43,0,EHL,65,Nashville Dixie Flyers,64
1963-64,27,36,107,50,0,EHL,70,Nashville Dixie Flyers,86
1964-65,28,60,0,65,0,EHL,72,Nashville Dixie Flyers,125
1965-66,29,39,151,61,0,EHL,70,Nashville Dixie Flyers,100
1966-67,30,53,188,65,0,EHL,72,Nashville Dixie Flyers,118
1967-68,31,17,136,29,0,CPHL,62,Memphis South Stars,46
1968-69,32,0,6,0,0,CHL,5,Memphis South Stars,0
1968-69,32,11,83,13,0,WHL,45,Vancouver Canucks,24
1969-70,33,24,110,18,0,WHL,72,Vancouver Canucks,42
1970-71,34,23,169,24,0,WHL,70,Phoenix Roadrunners,47
1971-72,35,18,237,37,0,WHL,71,Phoenix Roadrunners,55
1974-75,38,14,77,20,0,NAPro,40,Binghamton Dusters,34
