year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,17,26,61,13,0,ON-Jr.C,30,Paris Mounties,39
1986-87,18,39,136,38,0,ON-Jr.C,30,Paris Mounties,77
1987-88,19,50,113,80,0,ON-Jr.B,40,Niagara Falls Canucks,130
1988-89,20,9,51,12,0,CCHA,37,Western Michigan University,21
1989-90,21,19,82,18,0,CCHA,40,Western Michigan University,37
1990-91,22,30,106,19,0,CCHA,41,Western Michigan University,49
1991-92,23,25,77,31,0,CCHA,35,Western Michigan University,56
1991-92,23,2,0,4,0,AHL,6,Baltimore Skipjacks,6
1992-93,24,7,4,3,0,AHL,8,Baltimore Skipjacks,10
1993-94,25,5,4,7,0,AHL,6,Portland Pirates,12
1997-98,29,2,2,1,0,AHL,4,Hershey Bears,3
