league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,23,0,19,22,1,0,,NJD,[],4.5,1,0,-7,1,0,1983-84,,0,10,0,0
NHL,61,4,20,92,33,8,,NJD,[],14.1,12,20,-11,13,0,1984-85,,1,44,0,12
NHL,74,4,21,139,57,6,,NJD,[],15.1,20,36,-3,21,0,1985-86,,1,112,0,30
NHL,80,4,22,197,67,13,,NJD,[],15.7,22,36,-23,31,0,1986-87,,9,120,0,23
NHL,76,4,23,204,39,4,,NJD,[],11.3,11,16,-10,23,0,1987-88,,12,147,0,12
NHL,74,4,24,266,87,16,,NJD,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-8'}]",15.8,28,45,26,42,0,1988-89,,14,122,0,29
NHL,0,11,25,322,79,10,,NJD,[],12.7,28,38,17,41,3,1989-90,,10,80,1,27
NHL,78,7,26,292,78,7,,NJD,"[{'link': '/awards/voting-1991.html#hart', 'name': 'Hart-9'}]",15.4,24,33,8,45,2,1990-91,,19,150,2,24
NHL,80,3,28,195,48,5,,NJD,[],12.3,16,24,-6,24,1,1992-93,,7,102,0,19
NHL,80,4,29,277,70,11,,NJD,[],13.4,29,33,30,37,0,1993-94,,8,95,1,21
NHL,46,0,30,139,29,6,,NJD,[],12.2,14,12,13,17,1,1994-95,,2,32,0,6
NHL,76,3,31,237,48,12,,NJD,"[{'link': '/awards/voting-1996.html#selke', 'name': 'Selke-14'}]",8.4,14,28,3,20,3,1995-96,,3,91,1,15
NHL,80,6,32,254,54,3,,NJD,"[{'link': '/awards/voting-1997.html#selke', 'name': 'Selke-10'}]",11.4,24,25,11,29,0,1996-97,,5,49,0,22
NHL,77,3,33,213,43,9,,TOT,[],7.5,10,27,-6,16,0,1997-98,,6,42,1,17
NHL,26,1,33,74,11,3,,NJD,[],4.1,2,8,-6,3,0,1997-98,,1,14,0,5
NHL,51,2,33,139,32,6,,SJS,[],9.4,8,19,0,13,0,1997-98,,5,28,1,12
NHL,82,2,34,231,55,7,1699,NYR,[],12.1,16,27,5,28,1,1998-99,20:43,11,46,2,18
NHL,77,3,35,158,42,1,1134,NYR,[],11.4,10,24,-2,18,2,1999-00,14:44,6,52,0,23
NHL,30,0,36,41,6,0,378,TOT,[],9.8,3,2,-2,4,0,2000-01,12:35,1,17,0,2
NHL,2,0,36,0,0,0,20,NYR,[],0,0,0,-2,0,0,2000-01,10:14,0,0,0,0
NHL,28,0,36,41,6,0,357,DAL,[],9.8,3,2,0,4,0,2000-01,12:45,1,17,0,2
NHL,20,1,37,40,6,1,251,DAL,[],7.5,3,3,-1,3,0,2001-02,12:34,0,17,0,2
