shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,goalie_point_share,pim,awards,shutouts,points,bad_start,team
3,0,0,3,11,1,0,1992-93,0,0,0.00,NHL,0,0,0,0,0,0,1.000,23,0.0,0,[],0,0,0,HAR
