average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,37,0,0,NHL,22,0,12,0,0,0,0,0,0,1938-39,BOS,0,11,"[{'link': '/awards/voting-1939.html#calder', 'name': 'Calder-2'}]",0,,47
,30,0,0,NHL,23,0,9,0,0,0,0,0,0,1939-40,BOS,18,12,"[{'link': '/awards/voting-1940.html#byng', 'name': 'Byng-5'}]",0,,31
,38,0,0,NHL,24,0,7,0,0,0,0,0,0,1940-41,BOS,24,14,[],0,,41
,37,0,0,NHL,25,0,12,0,0,0,0,0,0,1941-42,BOS,24,13,[],0,,43
,3,0,0,NHL,29,0,0,0,0,0,0,0,0,1945-46,BOS,2,1,[],0,,4
,54,0,0,NHL,30,0,6,0,0,0,0,0,0,1946-47,DET,30,24,[],0,,60
,49,0,0,NHL,31,0,4,0,0,0,0,0,0,1947-48,CBH,22,27,"[{'link': '/awards/voting-1948.html#byng', 'name': 'Byng-3'}]",0,,52
,0,0,0,NHL,32,0,8,0,0,0,0,0,0,1948-49,CBH,26,42,"[{'link': '/awards/nhl_all_star.html#1949', 'name': None}, {'link': '/awards/voting-1949.html#byng', 'name': 'Byng-4'}, {'link': '/awards/voting-1949.html#hart', 'name': 'Hart-3'}, {'link': '/awards/ross.html#1949', 'name': None}]",0,,0
,56,0,0,NHL,33,0,16,0,0,0,0,0,0,1949-50,CBH,25,31,[],0,,70
,50,0,0,NHL,34,0,16,0,0,0,0,0,0,1950-51,CBH,26,24,"[{'link': '/awards/voting-1951.html#byng', 'name': 'Byng-5'}, {'link': '/awards/voting-1951.html#hart', 'name': 'Hart-8'}]",0,,0
,4,0,0,NHL,35,0,0,0,0,0,0,0,0,1951-52,CBH,3,1,[],0,,12
