year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,18,17,0,25,0,High-MA,25,Northfield Mount Hermon School,42
1998-99,19,4,34,2,0,ECAC,27,University of Vermont,6
1999-00,20,7,14,4,0,ECAC,17,University of Vermont,11
2000-01,21,17,52,12,0,ECAC,32,University of Vermont,29
2001-02,22,8,78,9,0,ECHL,29,Richmond Renegades,17
2001-02,22,17,50,17,0,AHL,56,Portland Pirates,34
2002-03,23,22,115,15,8,AHL,71,Portland Pirates,37
2003-04,24,18,74,19,6,AHL,68,Portland Pirates,37
2004-05,25,18,86,21,-10,AHL,63,Portland Pirates,39
2005-06,26,21,50,19,6,AHL,43,Hershey Bears,40
2006-07,27,31,52,32,9,AHL,61,Worcester Sharks,63
2007-08,28,24,67,31,-11,AHL,71,Worcester Sharks,55
2008-09,29,32,101,27,26,AHL,68,Hershey Bears,59
2009-10,30,20,86,17,-3,AHL,67,Rochester Americans,37
2010-11,31,24,122,26,-12,AHL,70,Peoria Rivermen,50
2011-12,32,16,55,26,-2,AHL,48,Hershey Bears,42
2012-13,33,10,8,8,-1,AHL,33,Providence Bruins,18
