goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,1992-93,54,1017,0,0,0,0,0,0,Swift Current Broncos,2,0,0,3.19,19,WHL,0,0,17,0,12,5
0,0,0,1995-96,24,493,0,0,0,0,0,0,HC Poldi Kladno,0,0,0,2.92,22,CzRep,0,0,8,0,0,0
0,0,0,1996-97,14,151,0,0,0,0,0,0,HC Poldi Kladno,0,0,0,5.56,23,CzRep,0,0,3,0,0,0
0,0,0,1997-98,31,632,0,0,0,0,0,0,HC Sparta Praha,0,0,0,2.94,24,CzRep,0,0,11,0,0,0
0,0,0,1998-99,13,507,0,0,0,0,0,0,HC Sparta Praha,0,0,0,1.54,25,CzRep,0,0,8,0,0,0
0,0,0,1999-00,6,99,0,0,0,35,41,0,Hartford Wolf Pack,0,0,0,3.64,26,AHL,.854,0,3,0,0,1
0,0,0,2003-04,5,127,0,0,0,53,58,0,Manchester Monarchs,0,0,0,2.36,30,AHL,.914,0,2,0,0,2
0,0,0,2004-05,32,702,0,12,0,0,0,1,HC Bili Tygri Liberec,0,0,0,2.74,31,CzRep,0,0,12,1,0,0
0,0,0,2005-06,10,158,0,0,0,0,0,0,HC Bili Tygri Liberec,0,0,0,3.80,32,CzRep,0,0,4,0,0,0
0,0,0,2006-07,34,716,0,0,0,0,0,0,HC Bili Tygri Liberec,0,0,0,2.85,33,CzRep,0,0,12,0,0,0
0,0,0,2007-08,3,60,0,0,0,0,0,0,Salavat Yulayev Ufa,0,0,0,3.00,34,Russia,0,0,1,0,0,0
