year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2009-10,15,2,0,8,0,USHS,8,Eau Claire Memorial High,10
2010-11,16,4,2,34,0,USHS,21,Eau Claire Memorial High,38
2011-12,17,4,8,3,0,USHS,21,Team Wisconsin,7
2011-12,17,0,0,0,0,USHL,3,Sioux City Musketeers,0
2012-13,18,9,25,16,5,USHL,51,Sioux City Musketeers,25
2013-14,19,3,22,14,16,NCAA,41,UMass-Lowell,17
2014-15,20,7,28,18,18,NCAA,30,UMass-Lowell,25
2015-16,21,4,18,16,10,NCAA,40,UMass-Lowell,20
2016-17,22,3,34,27,5,NCAA,41,UMass-Lowell,30
