pim,team,assists,plus_minus,points,league,games_played,year,age,goals
32,Madison Memorial High,47,0,86,High-WI,24,1984-85,17,39
12,University of Wisconsin,4,0,5,WCHA,40,1986-87,19,1
18,University of Wisconsin,12,0,34,WCHA,41,1987-88,20,22
16,University of Wisconsin,28,0,55,WCHA,42,1988-89,21,27
20,University of Wisconsin,44,0,71,WCHA,46,1989-90,22,27
20,Maine Mariners,29,0,48,AHL,53,1990-91,23,19
2,United States,2,0,2,WC-A,6,1991-92,24,0
45,2 Teams,26,0,64,AHL,75,1991-92,24,38
41,Maine Mariners,21,0,50,AHL,55,1991-92,24,29
4,Baltimore Skipjacks,5,0,14,AHL,20,1991-92,24,9
26,Baltimore Skipjacks,44,0,79,AHL,62,1992-93,25,35
8,HV 71 Jonkoping,4,0,12,Sweden,33,1993-94,26,8
10,Milwaukee Admirals,4,0,11,IHL,28,1993-94,26,7
2,Portland Pirates,1,0,2,AHL,6,1994-95,27,1
12,2 Teams,14,0,25,IHL,35,1994-95,27,11
2,San Diego Gulls,3,0,5,IHL,5,1994-95,27,2
10,Milwaukee Admirals,11,0,20,IHL,30,1994-95,27,9
40,Los Angeles Ice Dogs,46,0,85,IHL,82,1995-96,28,39
14,Long Beach Ice Dogs,29,0,58,IHL,80,1996-97,29,29
10,Long Beach Ice Dogs,8,1,17,IHL,17,1997-98,30,9
26,2 Teams,31,5,50,IHL,72,1998-99,31,19
8,Long Beach Ice Dogs,11,0,19,IHL,37,1998-99,31,8
18,Utah Grizzlies,20,5,31,IHL,35,1998-99,31,11
0,London Knights,3,0,5,BH-Cup,4,1999-00,32,2
6,London Knights,18,0,29,Britain,28,1999-00,32,11
