age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,10.0,1,0,-4,NHL,4,0,2002-03,0,10,1,73,0,0,,DET,1
23,,8.7,2,2,0,NHL,12,0,2003-04,0,23,2,207,0,4,,DET,4
25,,26.1,2,0,-2,NHL,6,0,2005-06,0,23,6,130,4,2,,DET,6
26,,7.7,3,8,1,NHL,18,0,2006-07,1,0,6,409,3,12,,DET,14
27,SC,11.2,7,14,0,NHL,0,0,2007-08,4,0,0,497,4,16,198,DET,0
28,,13.4,7,13,13,NHL,23,0,2008-09,0,82,11,510,4,13,140,DET,24
29,,15.6,5,8,0,NHL,12,0,2009-10,2,45,7,245,2,6,83,DET,15
30,,15.0,2,5,6,NHL,7,0,2010-11,0,20,3,154,1,2,45,DET,8
31,,8.7,0,1,-3,NHL,5,0,2011-12,0,23,2,115,2,4,41,DET,3
32,,6.9,3,8,3,NHL,14,0,2012-13,1,58,4,280,1,8,93,DET,12
33,,20.0,1,1,1,NHL,2,0,2013-14,0,5,1,39,0,0,9,DET,2
34,,0.0,0,3,-4,NHL,7,0,2014-15,0,18,0,126,0,8,35,DET,3
35,,7.7,1,0,3,NHL,5,0,2015-16,0,13,1,98,0,4,26,DET,1
