giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,79,4,22,0,0,135,44,0,5,1289,DET,0,0,"[{'link': '/awards/voting-2003.html#byng', 'name': 'Byng-44'}, {'link': '/awards/voting-2003.html#calder', 'name': 'Calder-2'}]",16.3,16,22,6,22,0,1,2002-03,0,16:19,5,8,0,17
0,NHL,61,2,23,0,0,137,43,0,6,1113,DET,0,0,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-43'}]",10.9,7,28,15,15,0,1,2003-04,0,18:15,7,14,3,19
0,NHL,77,9,25,0,0,270,85,0,18,1460,DET,0,0,"[{'link': '/awards/voting-2006.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-2006.html#byng', 'name': 'Byng-6'}, {'link': '/awards/voting-2006.html#selke', 'name': 'Selke-9'}]",14.4,21,46,29,39,0,1,2005-06,0,18:57,17,30,0,28
0,NHL,63,0,26,0,0,224,68,0,13,1313,DET,0,0,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-2007.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2007.html#byng', 'name': 'Byng-28'}, {'link': '/awards/voting-2007.html#selke', 'name': 'Selke-7'}]",14.7,21,35,26,33,0,1,2006-07,0,20:50,11,36,2,20
59,NHL,75,7,27,543,565,358,92,31,20,1655,DET,53,55.1,"[{'link': '/awards/voting-2008.html#AS', 'name': 'AS-12'}, {'link': '/awards/nhl_all_star.html#2008', 'name': None}, {'link': '/awards/voting-2008.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-2008.html#byng', 'name': 'Byng-5'}, {'link': '/awards/voting-2008.html#hart', 'name': 'Hart-10'}, {'link': '/awards/voting-2008.html#selke', 'name': 'Selke-3'}, {'link': '/awards/smythe.html#2008', 'name': None}]",12.0,26,49,30,43,666,1,2007-08,16,22:04,16,34,0,29
41,NHL,77,5,28,546,508,309,73,54,18,1531,DET,42,53.3,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2009.html#AS', 'name': 'AS-13'}, {'link': '/awards/voting-2009.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-2009.html#byng', 'name': 'Byng-23'}, {'link': '/awards/voting-2009.html#hart', 'name': 'Hart-20'}, {'link': '/awards/voting-2009.html#selke', 'name': 'Selke-4'}]",10.0,17,42,13,31,624,2,2008-09,31,19:53,12,36,0,24
46,NHL,74,6,29,543,524,309,70,44,19,1485,DET,51,49.7,"[{'link': '/awards/voting-2010.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-2010.html#byng', 'name': 'Byng-33'}, {'link': '/awards/voting-2010.html#hart', 'name': 'Hart-23'}, {'link': '/awards/voting-2010.html#selke', 'name': 'Selke-9'}]",7.4,20,47,12,23,536,0,2009-10,34,20:04,3,26,1,27
60,NHL,80,3,30,468,541,306,80,38,20,1567,DET,54,52.4,"[{'link': '/awards/voting-2011.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2011.html#byng', 'name': 'Byng-46'}, {'link': '/awards/voting-2011.html#hart', 'name': 'Hart-16'}, {'link': '/awards/voting-2011.html#selke', 'name': 'Selke-12'}]",7.8,14,56,-1,24,516,0,2010-11,19,19:35,10,40,1,35
54,NHL,82,4,31,567,478,267,69,45,11,1627,DET,42,49.1,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2012.html#selke', 'name': 'Selke-32'}]",8.2,19,47,14,22,548,0,2011-12,26,19:50,3,47,2,34
27,NHL,46,5,32,281,278,173,48,20,19,944,DET,29,48.3,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-2013.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-2013.html#byng', 'name': 'Byng-28'}, {'link': '/awards/voting-2013.html#hart', 'name': 'Hart-22'}, {'link': '/awards/voting-2013.html#selke', 'name': 'Selke-14'}]",6.4,5,37,2,11,263,2,2012-13,10,20:31,4,18,0,18
26,NHL,45,1,33,230,267,151,48,23,14,925,DET,28,53.0,[],10.6,13,32,19,16,259,0,2013-14,15,20:33,3,20,0,18
29,NHL,77,3,34,522,420,227,66,55,24,1472,DET,37,50.9,"[{'link': '/awards/voting-2015.html#AS', 'name': 'AS-9'}, {'link': '/awards/clancy.html#2015', 'name': None}]",7.5,13,49,-6,17,541,0,2014-15,26,19:07,4,32,0,25
46,NHL,82,3,35,536,394,214,50,54,20,1592,DET,29,50.1,"[{'link': '/awards/voting-2016.html#selke', 'name': 'Selke-43'}]",6.1,11,37,-15,13,539,0,2015-16,26,19:25,2,24,0,17
37,NHL,0,0,36,657,335,195,68,58,11,1617,DET,38,51.8,"[{'link': '/awards/voting-2017.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-2017.html#byng', 'name': 'Byng-9'}, {'link': '/awards/voting-2017.html#selke', 'name': 'Selke-18'}]",8.7,15,51,15,17,705,0,2016-17,30,19:43,2,22,0,40
