year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1998-99,17,15,90,32,0,RAMHL,26,Spruce Grove,47
1999-00,18,20,0,38,0,AJHL,63,Bonnyville Pontiacs,58
2000-01,19,24,62,49,0,AJHL,53,Grande Prairie Storm HC,73
2001-02,20,8,36,8,0,WCHA,38,Minnesota State-Mankato,16
2002-03,21,27,38,36,0,WCHA,38,Minnesota State-Mankato,63
2003-04,22,13,45,26,17,AHL,71,Cleveland Barons,39
2004-05,23,14,70,25,-3,AHL,77,Cleveland Barons,39
2004-05,23,1,2,0,-1,ECHL,2,Johnstown Chiefs,1
2005-06,24,8,8,8,-1,AHL,17,Cleveland Barons,16
2006-07,25,14,30,25,3,AHL,59,Worcester Sharks,39
2007-08,26,30,58,43,-6,AHL,80,Quad City Flames,73
2008-09,27,10,31,11,-6,AHL,59,Chicago Wolves,21
2009-10,28,0,0,0,0,Swiss,3,Kloten Flyers,0
2009-10,28,8,22,9,8,AHL,53,Hamilton Bulldogs,17
2010-11,29,11,18,24,0,Germany,49,Augsburger Panther,35
