assists,team,goals,year,games_played,points,pim,age,plus_minus,league
16,Regina Pats,10,1963-64,41,26,22,16,0,SJHL
22,Regina Pats,12,1964-65,48,34,95,17,0,SJHL
62,Regina Pats,39,1965-66,51,101,151,18,0,SJHL
66,Regina Pats,37,1966-67,55,103,184,19,0,CMJHL
20,Houston Apollos,16,1967-68,67,36,142,20,0,CPHL
43,Houston Apollos,29,1968-69,72,72,146,21,0,CHL
26,Salt Lake Golden Eagles,29,1969-70,65,55,83,22,0,WHL
19,2 Teams,6,1977-78,28,25,8,30,0,AHL
18,Binghamton Dusters,6,1977-78,21,24,6,30,0,AHL
1,Springfield Indians,0,1977-78,7,1,2,30,0,AHL
24,Dallas Black Hawks,8,1978-79,39,32,69,31,0,CHL
26,Dallas Black Hawks,11,1979-80,72,37,67,32,0,CHL
