age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
23,,0,0,0,0,NHL,2,0,1925-26,0,0,0,,0,0,,OTS,0
24,SC,0,0,0,0,NHL,6,0,1926-27,0,0,1,,0,16,,OTS,1
25,,0,0,1,0,NHL,0,0,1927-28,0,0,2,,0,23,,MTM,3
27,,0,0,1,0,NHL,4,0,1929-30,0,0,1,,0,14,,MTM,2
29,,0,0,1,0,NHL,4,0,1931-32,0,0,2,,0,2,,MTM,3
30,,0,0,0,0,NHL,2,0,1932-33,0,0,2,,0,2,,MTM,2
31,,0,0,1,0,NHL,4,0,1933-34,0,0,0,,0,6,,MTM,1
32,SC,0,0,0,0,NHL,6,0,1934-35,0,0,0,,0,14,,MTM,0
33,,0,0,0,0,NHL,3,0,1935-36,0,0,0,,0,2,,MTM,0
34,,0,0,0,0,NHL,3,0,1936-37,0,0,0,,0,0,,BOS,0
35,,0,0,3,0,NHL,6,0,1937-38,0,0,0,,0,0,,NYA,3
36,,0,0,0,0,NHL,2,0,1938-39,0,0,0,,0,14,,NYA,0
37,,0,0,1,0,NHL,3,0,1939-40,0,0,3,,0,2,,NYA,4
