assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Barrie Colts,1,2002-03,6,1,0,17,0,OHL
1,Barrie Colts,0,2003-04,7,1,8,18,-4,OHL
0,Barrie Colts,2,2004-05,6,2,2,19,-5,OHL
9,Barrie Colts,8,2005-06,14,17,11,20,-2,OHL
0,Houston Aeros,0,2005-06,1,0,0,20,0,AHL
0,Houston Aeros,1,2007-08,2,1,0,22,-1,AHL
2,Toronto Marlies,1,2008-09,6,3,4,23,-2,AHL
3,Toronto Marlies,2,2011-12,17,5,6,26,-9,AHL
1,Toronto Marlies,1,2012-13,4,2,0,27,-1,AHL
0,Oklahoma City Barons,5,2014-15,10,5,-4,29,2,AHL
