league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,5,0,20,0,1,0,,MTL,[],0,0,1,1,0,0,1985-86,,0,12,0,1
NHL,44,0,21,32,8,0,,MTL,[],15.6,5,3,-7,5,0,1986-87,,0,151,0,3
NHL,60,0,22,17,8,0,,MTL,[],11.8,2,6,0,2,0,1987-88,,0,159,0,6
NHL,52,0,23,35,3,0,,TOT,[],2.9,1,2,-14,1,0,1988-89,,0,198,0,2
NHL,6,0,23,2,0,0,,MTL,[],0.0,0,0,-1,0,0,1988-89,,0,13,0,0
NHL,46,0,23,33,3,0,,TOR,[],3.0,1,2,-13,1,0,1988-89,,0,185,0,2
NHL,55,0,24,48,13,0,,TOR,[],18.8,6,4,-8,9,0,1989-90,,3,252,0,4
NHL,10,0,25,1,0,0,,TOT,[],0.0,0,0,1,0,0,1990-91,,0,110,0,0
NHL,3,0,25,1,0,0,,TOR,[],0.0,0,0,0,0,0,1990-91,,0,9,0,0
NHL,7,0,25,0,0,0,,WSH,[],0,0,0,1,0,0,1990-91,,0,101,0,0
NHL,18,0,26,3,2,0,,QUE,[],0.0,0,2,-3,0,0,1991-92,,0,115,0,2
