pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Winnipeg Monarchs,3,0,7,MJHL,8,1944-45,18,4
12,Winnipeg Monarchs,4,0,14,MJHL,8,1945-46,19,10
44,Harringay Racers,22,0,85,Britain,36,1946-47,20,63
2,Harringay Racers,0,0,6,Nat-Tmt,3,1946-47,20,6
50,New Westminster Royals,36,0,83,PCHL,60,1947-48,21,47
42,Kansas City Pla-Mors,22,0,35,USHL,64,1948-49,22,13
71,Kansas City Pla-Mors,32,0,84,USHL,66,1949-50,23,52
4,Milwaukee Seagulls,9,0,13,USHL,10,1950-51,24,4
26,New Westminster Royals,13,0,25,PCHL,32,1950-51,24,12
46,New Westminster Royals,34,0,85,PCHL,70,1951-52,25,51
31,New Westminster Royals,28,0,63,WHL,68,1952-53,26,35
35,New Westminster Royals,26,0,69,WHL,70,1953-54,27,43
20,New Westminster Royals,32,0,77,WHL,70,1954-55,28,45
16,New Westminster Royals,32,0,79,WHL,69,1955-56,29,47
36,New Westminster Royals,25,0,66,WHL,70,1956-57,30,41
43,New Westminster Royals,33,0,66,WHL,69,1957-58,31,33
16,New Westminster Royals,24,0,61,WHL,67,1958-59,32,37
12,Victoria Cougars,33,0,67,WHL,70,1959-60,33,34
8,Portland Buckaroos,32,0,74,WHL,66,1960-61,34,42
14,Portland Buckaroos,27,0,56,WHL,60,1961-62,35,29
8,Portland Buckaroos,20,0,56,WHL,61,1962-63,36,36
0,Portland Buckaroos,0,0,0,WHL,1,1963-64,37,0
