league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,26,0,21,54,6,0,,PHI,[],3.7,2,4,-4,2,0,1970-71,,0,19,0,4
NHL,17,0,22,37,3,1,,PHI,[],2.7,1,2,-9,1,0,1971-72,,0,9,0,1
NHL,78,6,23,279,100,17,,PHI,[],17.9,27,50,15,50,2,1972-73,,0,69,1,32
NHL,0,5,24,270,77,14,,PHI,[],11.9,15,45,21,32,4,1973-74,,13,42,1,30
NHL,0,8,25,309,79,14,,PHI,[],12.3,24,41,29,38,3,1974-75,,11,50,1,26
NHL,51,4,26,222,45,13,,PHI,[],9.9,15,23,6,22,1,1975-76,,6,16,0,10
NHL,79,8,27,252,97,13,,PHI,"[{'link': '/awards/voting-1977.html#AS', 'name': 'AS-4'}]",19.4,38,48,46,49,1,1976-77,,10,42,0,35
NHL,76,7,28,253,70,14,,PHI,[],12.3,22,39,24,31,2,1977-78,,7,33,0,25
NHL,71,4,29,211,58,9,,PHI,[],12.3,14,32,4,26,5,1978-79,,7,47,0,23
NHL,78,4,30,234,66,8,,PHI,[],13.2,22,35,23,31,3,1979-80,,6,28,0,27
NHL,78,3,31,214,74,7,,PHI,[],17.8,24,36,22,38,0,1980-81,,14,25,0,29
NHL,74,1,32,169,47,8,,TOT,[],11.2,11,28,-20,19,2,1981-82,,6,44,0,20
NHL,34,0,32,68,22,5,,HAR,[],8.8,2,16,-13,6,0,1981-82,,4,16,0,11
NHL,40,1,32,101,25,3,,PIT,[],12.9,9,12,-7,13,2,1981-82,,2,28,0,9
NHL,6,0,33,8,5,3,,PIT,[],0.0,0,5,-5,0,0,1982-83,,0,2,0,2
NHL,54,2,34,96,32,3,,TOT,[],10.4,7,22,0,10,0,1983-84,,3,8,0,19
NHL,29,2,34,70,22,3,,PHI,[],11.4,5,14,4,8,0,1983-84,,3,4,0,11
NHL,25,0,34,26,10,0,,DET,[],7.7,2,8,-4,2,0,1983-84,,0,4,0,8
