year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1971-72,17,13,48,19,0,OHA-Jr.,44,Oshawa Generals,32
1972-73,18,28,49,57,0,OHA-Jr.,48,Oshawa Generals,85
1973-74,19,36,95,43,0,OHA-Jr.,64,Oshawa Generals,79
1974-75,20,0,6,0,0,AHL,4,Richmond Robins,0
1974-75,20,18,71,22,0,IHL,50,2 Teams,40
1974-75,20,15,35,15,0,IHL,40,Dayton Gems,30
1974-75,20,3,36,7,0,IHL,10,Kalamazoo Wings,10
1975-76,21,0,0,0,0,AHL,1,Springfield Indians,0
1975-76,21,43,43,45,0,IHL,74,Dayton Gems,88
1976-77,22,26,36,16,0,AHL,59,Springfield Indians,42
1977-78,23,11,16,19,0,IHL,34,Port Huron Flags,30
1978-79,24,16,94,52,0,IHL,72,Port Huron Flags,68
1979-80,25,43,61,40,0,IHL,73,Port Huron Flags,83
1980-81,26,36,71,40,0,IHL,79,Port Huron Flags,76
1981-82,27,36,71,45,0,IHL,80,Toledo Goaldiggers,81
1982-83,28,31,37,35,0,IHL,73,Toledo Goaldiggers,66
1983-84,29,18,27,19,0,IHL,41,Toledo Goaldiggers,37
