giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,4,0,18,0,0,2,1,0,0,,DET,0,0,[],0.0,0,1,2,0,0,0,1991-92,0,,0,5,0,1
0,NHL,3,0,19,0,0,2,0,0,0,,DET,0,0,[],0.0,0,0,-2,0,0,0,1992-93,0,,0,0,0,0
0,NHL,50,0,20,0,0,45,16,0,0,,DET,0,0,[],17.8,6,8,7,8,0,0,1993-94,0,,2,55,0,8
0,NHL,39,1,21,0,0,46,10,0,0,,DET,0,0,[],8.7,4,6,1,4,0,0,1994-95,0,,0,73,0,6
0,NHL,58,0,22,0,0,76,9,0,0,,DET,0,0,[],7.9,5,3,0,6,0,0,1995-96,0,,1,93,0,3
0,NHL,78,1,23,0,0,149,33,0,5,,DET,0,0,[],10.7,10,17,-14,16,0,1,1996-97,0,,5,167,0,12
0,NHL,79,3,24,0,0,154,34,0,4,,DET,0,0,[],9.7,11,19,0,15,0,0,1997-98,0,,4,106,0,15
0,NHL,77,4,25,0,0,153,29,0,1,1163,DET,0,0,[],10.5,8,13,7,16,0,1,1998-99,0,15:06,7,141,0,12
0,NHL,82,2,26,0,0,127,41,0,8,1207,DET,0,0,[],12.6,14,25,17,16,0,1,1999-00,0,14:43,1,121,0,17
0,NHL,82,8,27,0,0,181,57,0,10,1320,DET,0,0,[],14.9,14,30,3,27,0,0,2000-01,0,16:06,13,127,1,19
0,NHL,68,2,28,0,0,141,40,0,4,1180,BOS,0,0,[],12.1,13,23,12,17,0,0,2001-02,0,17:22,4,101,0,19
0,NHL,59,1,29,0,0,110,18,0,2,906,BOS,0,0,[],7.3,7,10,-19,8,0,0,2002-03,0,15:22,1,87,0,8
0,NHL,78,2,30,0,0,136,25,0,3,1126,BOS,0,0,[],11.0,6,10,-5,15,0,0,2003-04,0,14:26,9,67,0,7
0,NHL,82,3,32,0,0,135,31,0,4,1211,CHI,0,0,[],10.4,8,17,-30,14,0,0,2005-06,0,14:46,6,106,0,13
0,NHL,82,2,33,0,0,102,24,0,1,1147,CHI,0,0,[],12.7,7,11,-14,13,0,1,2006-07,0,13:59,5,98,0,10
22,NHL,70,0,34,14,102,63,13,79,1,658,TOT,11,39.1,[],9.5,5,7,-5,6,9,0,2007-08,12,9:24,1,70,0,6
12,NHL,52,0,34,14,62,39,7,43,1,449,CHI,8,39.1,[],7.7,3,4,-3,3,9,0,2007-08,8,8:38,0,47,0,3
10,NHL,18,0,34,0,40,24,6,36,0,209,OTT,3,0,[],12.5,2,3,-2,3,0,0,2007-08,4,11:37,1,23,0,3
