pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,Calgary Radios,2,0,3,AAHA,6,1935-36,17,1
14,Nelson Maple Leafs,2,0,4,WKHL,14,1936-37,18,2
19,Sudbury Frood Tigers,0,0,0,NOHA,11,1937-38,19,0
185,Seattle Seahawks,11,0,20,PCHL,44,1938-39,20,9
74,Springfield Indians,11,0,23,IAHL,47,1939-40,21,12
56,Montreal Army,8,0,14,MCHL,19,1942-43,24,6
149,2 Teams,30,0,39,AHL,68,1951-52,33,9
85,Cincinnati Mohawks,8,0,14,AHL,36,1951-52,33,6
64,Providence Reds,22,0,25,AHL,32,1951-52,33,3
48,Providence Reds,9,0,15,AHL,26,1952-53,34,6
127,Providence Reds,19,0,29,AHL,70,1953-54,35,10
149,Providence Reds,28,0,34,AHL,59,1954-55,36,6
163,Vancouver Canucks,22,0,26,WHL,70,1955-56,37,4
118,Nelson Maple Leafs,19,0,27,WIHL,36,1956-57,38,8
163,Victoria Cougars,27,0,36,WHL,59,1957-58,39,9
30,Nelson Maple Leafs,1,0,2,WIHL,5,1957-58,39,1
4,Victoria Cougars,1,0,1,WHL,3,1958-59,40,0
