pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Moncton Bruins,9,0,34,NBJHL,10,1944-45,16,25
2,Moncton Bruins,3,0,9,NBJHL,3,1945-46,17,6
0,Saint John Pontiacs,3,0,11,M-Cup,4,1945-46,17,8
0,Halifax St. Mary\'s,0,0,1,M-Cup,1,1945-46,17,1
0,Oshawa Generals,0,0,3,OHA-Jr.,5,1946-47,18,3
2,Oshawa Generals,0,0,0,OHA-Jr.,3,1947-48,19,0
0,Oshawa Generals,0,0,2,OHA-Jr.,2,1948-49,20,2
4,Quebec Aces,3,0,12,QSHL,12,1949-50,21,9
14,Quebec Aces,8,0,18,QMHL,19,1950-51,22,10
4,Montreal Royals,1,0,6,QHL,10,1953-54,25,5
6,Buffalo Bisons,4,0,8,AHL,10,1954-55,26,4
14,Quebec Aces,5,0,9,QHL,7,1955-56,27,4
8,Quebec Aces,4,0,8,QHL,10,1956-57,28,4
8,Quebec Aces,2,0,5,Ed-Cup,6,1956-57,28,3
14,Buffalo Bisons,2,0,4,AHL,11,1958-59,30,2
6,Buffalo Bisons,0,0,2,AHL,4,1960-61,32,2
0,Rochester Americans,2,0,2,AHL,2,1961-62,33,0
0,Rochester Americans,1,0,1,AHL,2,1962-63,34,0
0,Rochester Americans,0,0,0,AHL,2,1963-64,35,0
6,Rochester Americans,8,0,13,AHL,10,1964-65,36,5
16,Rochester Americans,9,0,11,AHL,12,1965-66,37,2
8,Rochester Americans,2,0,6,AHL,13,1966-67,38,4
8,Rochester Americans,1,0,1,AHL,4,1967-68,39,0
