year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2010-11,12,2,2,6,0,QC Int PW,4,Finland Selects U13,8
2011-12,13,5,2,2,0,Jr. C SM-sar,7,K\xc3\xa4rp\xc3\xa4t U16,7
2012-13,14,31,14,20,0,Jr. B SM-sar,42,K\xc3\xa4rp\xc3\xa4t U18,51
2012-13,14,0,2,2,0,Jr. C SM-sar,1,K\xc3\xa4rp\xc3\xa4t U16,2
2013-14,15,12,4,11,15,Jr. A SM-lii,18,K\xc3\xa4rp\xc3\xa4t U20,23
2013-14,15,7,8,7,0,Jr. B SM-sar,8,K\xc3\xa4rp\xc3\xa4t U18,14
2013-14,15,2,0,3,0,Jr. C SM-sar,1,K\xc3\xa4rp\xc3\xa4t U16,5
2013-14,15,4,2,4,5,Internationa,7,Finland U17 (all),8
2014-15,16,4,10,7,4,Liiga,21,K\xc3\xa4rp\xc3\xa4t,11
2014-15,16,0,0,0,0,Champions HL,3,K\xc3\xa4rp\xc3\xa4t,0
2014-15,16,8,8,5,9,Mestis,15,Hokki,13
2014-15,16,3,18,5,5,Internationa,13,Finland U20 (all),8
2014-15,16,0,0,0,0,WJC-20,5,Finland U20,0
2014-15,16,6,10,7,1,Internationa,16,Finland U18 (all),13
2014-15,16,2,4,5,5,WJC-18,7,Finland U18,7
2014-15,16,3,4,2,0,Hlinka Memor,4,Finland U18,5
2014-15,16,12,10,6,6,Jr. A SM-lii,11,K\xc3\xa4rp\xc3\xa4t U20,18
2015-16,17,13,22,15,5,Liiga,50,K\xc3\xa4rp\xc3\xa4t,28
2015-16,17,0,6,2,6,Champions HL,13,K\xc3\xa4rp\xc3\xa4t,2
2015-16,17,9,10,15,6,Internationa,16,Finland U20 (all),24
2015-16,17,5,0,12,8,WJC-20,7,Finland U20,17
2015-16,17,5,2,2,2,WJC-18,4,Finland U18,7
2016-17,18,12,10,16,-2,AHL,39,Bakersfield Condors,28
