pim,team,assists,plus_minus,points,league,games_played,year,age,goals
81,Bramalea Blues,9,0,15,ON-Jr.A,47,1998-99,15,6
0,Bramalea Blues,1,0,2,Roy-Cup,6,1998-99,15,1
74,Kitchener Rangers,14,0,16,OHL,50,1999-00,16,2
66,Kitchener Rangers,26,0,32,OHL,54,2000-01,17,6
93,Kitchener Rangers,39,24,58,OHL,64,2001-02,18,19
40,Kitchener Rangers,27,9,29,OHL,23,2002-03,19,2
16,Canada,2,-1,2,WJC-A,6,2002-03,19,0
40,Portland Pirates,4,-5,4,AHL,41,2003-04,20,0
40,Portland Pirates,17,-8,20,AHL,62,2004-05,21,3
0,Connecticut Whale,0,-3,1,AHL,4,2012-13,29,1
