average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
10:08,0,2,0,0,0,NHL,19,2,0,24,-3,6,0,0,0,0,0,0,0,2002-03,WSH,0,0,2,0,0.0,172,17,[]
17:32,0,4,0,0,0,NHL,20,4,0,45,-11,12,0,0,0,0,0,0,0,2003-04,WSH,0,0,4,0,0.0,719,41,[]
21:21,0,18,0,0,0,NHL,22,10,0,81,-12,50,0,4,0,1,1,2,0,2005-06,WSH,5,0,13,0,10.0,1409,66,[]
18:56,0,17,0,0,0,NHL,23,13,0,63,-14,27,0,1,0,0,3,0,0,2006-07,WSH,1,0,16,0,3.7,1288,68,[]
11:08,22,2,0,0,8,NHL,24,2,0,8,-4,14,0,0,0,0,0,0,5,2007-08,WSH,0,17,2,6,0.0,223,20,[]
21:37,174,26,1,0,119,NHL,25,11,0,50,-3,85,0.0,3,1,2,0,10,11,2008-09,TOT,5,77,21,28,5.9,1535,71,[]
17:53,16,2,0,0,11,NHL,25,1,0,8,0,9,0,0,0,0,0,1,4,2008-09,PHI,0,11,2,3,0.0,215,12,[]
23:33,138,23,0,0,91,NHL,25,10,0,36,-4,63,0.0,2,1,2,0,9,7,2008-09,TBL,4,55,19,22,6.3,1178,50,[]
15:49,20,1,1,0,17,NHL,25,0,0,6,1,13,0,1,0,0,0,0,0,2008-09,FLA,1,11,0,3,7.7,142,9,[]
19:29,113,16,1,0,99,NHL,26,10,0,30,1,45,0,4,0,0,0,2,10,2009-10,ANA,4,102,12,15,8.9,1227,63,[]
15:51,60,6,1,0,103,NHL,27,3,0,22,-5,23,0,2,0,0,0,1,18,2010-11,NYR,2,143,4,16,8.7,1030,65,[]
13:17,45,5,0,0,53,NHL,28,1,0,28,0,19,0,2,0,0,1,1,5,2011-12,NYR,2,63,3,9,10.5,558,42,[]
13:02,45,3,0,0,41,NHL,29,3,0,8,9,22,0,0,0,0,0,0,4,2012-13,NYR,0,53,3,7,0.0,456,35,[]
