pim,team,assists,plus_minus,points,league,games_played,year,age,goals
27,Fort William Canadiens,11,0,22,TBJHL,24,1967-68,16,11
46,University of Denver,10,0,11,WCHA,36,1970-71,19,1
77,University of Denver,19,0,20,WCHA,38,1971-72,20,1
70,University of Denver,17,0,37,WCHA,39,1972-73,21,20
14,University of Denver,18,0,35,WCHA,32,1973-74,22,17
94,Nova Scotia Voyageurs,17,0,32,AHL,69,1974-75,23,15
179,Beauce Jaros,52,0,66,NAPro,65,1975-76,24,14
160,Nova Scotia Voyageurs,15,0,16,AHL,80,1976-77,25,1
72,Maine Mariners,15,0,20,AHL,75,1977-78,26,5
215,Maine Mariners,34,0,44,AHL,79,1978-79,27,10
7,Maine Mariners,1,0,3,AHL,3,1979-80,28,2
203,Maine Mariners,26,0,38,AHL,78,1981-82,30,12
43,SG Brunico,33,0,49,Italy,29,1982-83,31,16
14,Maine Mariners,5,0,5,AHL,11,1982-83,31,0
28,SG Brunico,30,0,46,Italy,27,1983-84,32,16
2,Maine Mariners,1,0,1,AHL,2,1983-84,32,0
29,SG Brunico,16,0,25,Italy,26,1984-85,33,9
36,Thunder Bay Twins,3,0,3,CASH,8,1986-87,35,0
