pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Dukla Trencin,4,0,5,Czech,9,1989-90,20,1
2,Dukla Trencin,9,0,11,Slovakia,9,1994-95,25,2
0,HC Slovan Harvard Bratislava,3,0,4,Slovakia,2,1996-97,27,1
2,HC Slovan Bratislava,1,0,2,EuroHL,2,1996-97,27,1
4,HC Slovan Harvard Bratislava,10,0,16,Slovakia,11,1997-98,28,6
2,HC Slovan Harvard Bratislava,10,0,13,Slovakia,9,1998-99,29,3
0,HC Slovan Harvard Bratislava,8,0,9,Slovakia,8,1999-00,30,1
4,HC Slovan Bratislava,2,0,2,EuroHL,2,1999-00,30,0
16,HC Slovan Harvard Bratislava,3,0,9,Slovakia,8,2000-01,31,6
10,HC Slovan Slovnaft Bratislava,6,0,11,Slovakia,13,2002-03,33,5
31,HC Slovan Bratislava,4,0,4,Slovakia,6,2003-04,34,0
14,HC Slovan Slovnaft Bratislava,15,0,21,Slovakia,19,2004-05,35,6
0,HC Slovan Bratislava,1,0,2,Slovakia,4,2005-06,36,1
