average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,25,1,0,NHL,21,13,8,3,82,6,2,0,4,1990-91,NJD,8,17,[],9.8,,45
,11,0,0,NHL,22,4,10,-2,33,5,1,0,1,1991-92,NJD,6,5,[],18.2,,20
,36,2,0,NHL,23,16,8,-13,106,11,2,0,7,1992-93,TOT,13,23,[],12.3,,64
,12,1,0,NHL,23,6,2,-8,39,2,2,0,2,1992-93,NJD,4,8,[],10.3,,27
,24,1,0,NHL,23,10,6,-5,67,9,0,0,5,1992-93,EDM,9,15,[],13.4,,37
,57,1,0,NHL,24,24,8,-11,158,14,8,1,10,1993-94,EDM,22,35,[],13.9,,84
,4,1,0,NHL,25,1,0,-1,10,1,1,0,1,1994-95,EDM,2,2,[],20.0,,5
,70,3,0,NHL,26,20,41,-15,184,19,12,0,19,1995-96,EDM,31,39,[],16.8,,78
15:17,25,3,0,NHL,32,11,26,-15,92,11,1,0,2,2001-02,TOT,12,13,[],13.0,856,56
14:30,13,1,0,NHL,32,6,16,-3,48,5,1,0,1,2001-02,NYR,6,7,[],12.5,420,29
16:08,12,2,0,NHL,32,5,10,-12,44,6,0,0,1,2001-02,TBL,6,6,[],13.6,436,27
