league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,10,0,23,18,3,0,,EDM,[],5.6,1,2,-1,1,0,1993-94,,0,4,0,2
NHL,38,1,24,67,20,0,,TOT,[],23.9,10,4,-12,16,0,1994-95,,6,10,0,4
NHL,26,0,24,52,13,0,,EDM,[],21.2,6,2,-14,11,0,1994-95,,5,8,0,2
NHL,12,1,24,15,7,0,,VAN,[],33.3,4,2,2,5,0,1994-95,,1,2,0,2
NHL,70,1,25,119,51,6,,TOT,[],19.3,12,28,4,23,0,1995-96,,11,60,0,22
NHL,56,1,25,92,39,5,,VAN,[],17.4,11,23,2,16,0,1995-96,,5,42,0,18
NHL,14,0,25,27,12,1,,MDA,[],25.9,1,5,2,7,0,1995-96,,6,18,0,4
NHL,35,0,26,58,13,0,,TOT,[],10.3,4,7,-16,6,0,1996-97,,2,26,0,7
NHL,28,0,26,48,13,0,,MDA,[],12.5,4,7,-12,6,0,1996-97,,2,22,0,7
NHL,7,0,26,10,0,0,,PIT,[],0.0,0,0,-4,0,0,1996-97,,0,4,0,0
