pim,team,assists,plus_minus,points,league,games_played,year,age,goals
5,Winnipeg Rangers,0,0,1,MJHL,1,1936-37,17,1
0,Omaha Knights,0,0,2,AHA,9,1939-40,20,2
0,Quebec Aces,1,0,5,QSHL,7,1941-42,22,4
0,Quebec Aces,5,0,13,Al-Cup,8,1941-42,22,8
0,Quebec Aces,2,0,3,QSHL,6,1942-43,23,1
4,Quebec Aces,14,0,23,Al-Cup,9,1942-43,23,9
4,Quebec Aces,16,0,26,QSHL,15,1943-44,24,10
0,Indianapolis Capitols,0,0,0,AHL,2,1948-49,29,0
0,Omaha Knights,3,0,8,USHL,7,1949-50,30,5
0,Omaha Knights,5,0,11,USHL,10,1950-51,31,6
0,Sherbrooke Saints,3,0,5,QHL,5,1953-54,34,2
