year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,15,5,0,3,0,Swe-U18,9,Tingsryds AIF U18,8
2006-07,16,14,6,10,0,Swe-U18,10,HV 71 Jonkoping U18,24
2006-07,16,1,8,1,0,Swe-Jr.,6,HV 71 Jonkoping Jr.,2
2006-07,16,0,0,2,0,WJ18-A,5,Sweden,2
2007-08,17,4,4,5,0,Swe-U18,4,HV 71 Jonkoping U18,9
2007-08,17,16,34,22,0,Swe-Jr.,36,HV 71 Jonkoping Jr.,38
2007-08,17,4,2,4,0,WJ18-A,6,Sweden,8
2008-09,18,0,0,1,0,Sweden,10,HV 71 Jonkoping,1
2008-09,18,24,28,31,0,Swe-Jr.,36,HV 71 Jonkoping Jr.,55
2008-09,18,3,2,3,0,WJC-A,6,Sweden,6
2009-10,19,10,14,5,0,Sweden,37,HV 71 Jonkoping,15
2009-10,19,1,0,0,0,Sweden-2,1,Boras HC,1
2009-10,19,8,4,3,0,WJC-A,6,Sweden,11
2010-11,20,8,18,4,0,Sweden,31,HV 71 Jonkoping,12
2011-12,21,23,20,21,-7,AHL,60,Binghamton Senators,44
2012-13,22,2,16,3,-7,AHL,17,Binghamton Senators,5
