pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Prince Albert Raiders,1,0,1,WHL,5,1983-84,16,0
17,Prince Albert Raiders,6,0,9,WHL,13,1984-85,17,3
0,Prince Albert Raiders,1,0,5,M-Cup,5,1984-85,17,4
8,Prince Albert Raiders,14,0,22,WHL,20,1985-86,18,8
16,Prince Albert Raiders,6,0,11,WHL,8,1986-87,19,5
2,Kalamazoo Wings,3,0,5,IHL,5,1988-89,21,2
2,Kalamazoo Wings,0,0,0,IHL,2,1989-90,22,0
4,Kalamazoo Wings,5,0,8,IHL,7,1990-91,23,3
20,Kalamazoo Wings,10,0,14,IHL,12,1991-92,24,4
28,Las Vegas Thunder,0,0,0,IHL,4,1993-94,26,0
