pim,team,assists,plus_minus,points,league,games_played,year,age,goals
136,Vaughan Kings,33,0,48,GTHL,62,2008-09,15,15
46,Sudbury Wolves,8,-16,9,OHL,63,2009-10,16,1
94,Sudbury Wolves,26,-10,30,OHL,67,2010-11,17,4
81,Sudbury Wolves,23,26,26,OHL,60,2011-12,18,3
0,Chicago Wolves,1,1,1,AHL,4,2011-12,18,0
0,Chicago Wolves,2,0,2,AHL,3,2012-13,19,0
89,2 Teams,38,18,45,OHL,69,2012-13,19,7
44,Sudbury Wolves,21,-3,27,OHL,41,2012-13,19,6
45,Kitchener Rangers,17,21,18,OHL,28,2012-13,19,1
46,Utica Comets,11,-7,17,AHL,59,2013-14,20,6
31,Utica Comets,9,12,16,AHL,35,2014-15,21,7
2,Toronto Marlies,3,3,3,AHL,7,2015-16,22,0
20,2 Teams,14,9,16,AHL,35,2016-17,23,2
14,Toronto Marlies,11,6,12,AHL,18,2016-17,23,1
6,Wilkes-Barre/Scranton Penguins,3,3,4,AHL,17,2016-17,23,1
